tick,prey,energy
1330,73,54.8315068493
1331,73,54.6815068493
1332,73,54.5315068493
1333,73,54.3815068493
1334,73,54.4369863014
1335,73,54.2869863014
1336,73,54.9342465753
1337,72,54.8354166667
1338,72,54.6854166667
1339,72,54.5354166667
1340,72,54.59375
1341,71,55.2133802817
1342,71,55.0633802817
1343,71,54.9133802817
1344,72,54.9729166667
1345,72,54.8229166667
1346,72,55.0895833333
1347,72,54.9395833333
1348,73,55.201369863
1349,73,55.2568493151
1350,73,55.3123287671
1351,73,55.3678082192
1352,73,55.2178082192
1353,73,55.0678082192
1354,73,55.1232876712
1355,73,54.9732876712
1356,73,55.0287671233
1357,73,55.0842465753
1358,73,54.9342465753
1359,73,54.7842465753
1360,74,54.8398648649
1361,74,54.6898648649
1362,74,54.7425675676
1363,74,54.7952702703
1364,75,55.048
1365,75,55.098
1366,75,54.948
1367,76,55.3907894737
1368,76,55.2407894737
1369,76,55.0907894737
1370,76,54.9407894737
1371,77,54.9863636364
1372,77,55.0311688312
1373,77,54.8811688312
1374,77,54.7311688312
1375,77,54.5811688312
1376,77,54.8207792208
1377,77,54.8967532468
1378,77,54.9415584416
1379,77,54.7915584416
1380,77,54.8363636364
1381,76,55.6059210526
1382,76,55.4559210526
1383,76,55.3059210526
1384,76,55.1559210526
1385,76,55.2032894737
1386,76,55.2506578947
1387,76,55.2980263158
1388,76,55.1480263158
1389,76,54.9980263158
1390,76,55.0453947368
1391,76,54.8953947368
1392,76,55.1401315789
1393,76,55.2190789474
1394,76,55.0690789474
1395,76,55.1164473684
1396,76,55.8881578947
1397,75,55.724
1398,75,55.598
1399,75,55.448
1400,75,55.498
1401,74,55.3932432432
1402,74,55.2432432432
1403,74,55.4986486486
1404,74,55.3486486486
1405,74,55.1986486486
1406,74,55.2513513514
1407,74,55.3040540541
1408,74,55.3567567568
1409,74,55.2067567568
1410,74,55.0567567568
1411,75,55.106
1412,75,54.956
1413,75,55.006
1414,75,55.256
1415,75,55.306
1416,75,55.156
1417,75,55.006
1418,75,54.856
1419,75,54.706
1420,75,54.556
1421,75,54.46
1422,75,54.31
1423,74,54.0189189189
1424,74,53.8689189189
1425,75,54.134
1426,75,53.984
1427,74,53.5162162162
1428,74,53.3662162162
1429,73,53.0130136986
1430,73,52.8630136986
1431,73,52.9184931507
1432,73,52.7684931507
1433,73,52.6390410959
1434,72,53.4291666667
1435,72,53.2791666667
1436,71,53.7281690141
1437,71,53.5781690141
1438,72,53.8645833333
1439,72,53.90625
1440,72,53.75625
1441,72,53.60625
1442,72,53.45625
1443,72,53.5145833333
1444,72,53.3645833333
1445,72,53.2145833333
1446,72,53.2729166667
1447,72,53.1229166667
1448,72,52.9729166667
1449,72,53.03125
1450,72,52.88125
1451,72,52.73125
1452,72,52.58125
1453,73,52.6698630137
1454,73,52.5198630137
1455,72,52.4166666667
1456,72,53.11875
1457,72,53.1770833333
1458,71,53.7788732394
1459,71,53.6288732394
1460,71,53.6901408451
1461,71,53.5401408451
1462,71,53.6014084507
1463,72,54.0958333333
1464,71,54.7042253521
1465,71,54.5542253521
1466,70,54.2671428571
1467,70,54.1171428571
1468,70,54.1814285714
1469,69,54.1217391304
1470,68,53.5242647059
1471,68,53.3742647059
1472,68,53.2242647059
1473,68,53.0742647059
1474,68,53.1448529412
1475,68,53.6566176471
1476,68,53.5066176471
1477,68,53.3566176471
1478,68,53.2066176471
1479,68,53.4977941176
1480,68,53.3477941176
1481,68,53.1977941176
1482,68,53.0477941176
1483,68,53.1183823529
1484,68,52.9683823529
1485,68,52.8183823529
1486,68,52.8889705882
1487,69,52.9869565217
1488,69,53.0543478261
1489,70,53.1464285714
1490,70,53.2107142857
1491,70,54.0614285714
1492,70,54.1257142857
1493,70,53.9757142857
1494,70,53.9435714286
1495,70,54.0078571429
1496,70,54.0721428571
1497,70,53.9221428571
1498,70,54.2007142857
1499,70,54.4792857143
1500,70,54.3292857143
1501,70,54.1792857143
1502,70,54.2435714286
1503,70,54.0935714286
1504,70,53.9435714286
1505,70,54.0078571429
1506,70,53.8578571429
1507,70,53.9221428571
1508,70,53.9864285714
1509,70,53.8364285714
1510,70,53.7742857143
1511,70,53.6242857143
1512,70,53.6885714286
1513,70,53.7528571429
1514,70,53.6028571429
1515,70,53.4528571429
1516,70,53.3028571429
1517,70,53.1528571429
1518,71,54.0852112676
1519,71,53.9352112676
1520,71,53.9964788732
1521,71,53.8464788732
1522,71,53.6964788732
1523,71,53.5464788732
1524,71,54.0302816901
1525,71,53.8802816901
1526,71,53.7302816901
1527,71,53.5802816901
1528,71,53.4302816901
1529,72,53.5104166667
1530,72,53.3604166667
1531,72,53.41875
1532,72,53.4770833333
1533,72,53.3270833333
1534,73,53.4054794521
1535,73,53.4609589041
1536,73,53.3109589041
1537,73,53.1609589041
1538,73,53.0109589041
1539,74,53.6986486486
1540,74,53.7513513514
1541,73,53.5020547945
1542,73,53.3520547945
1543,73,53.4075342466
1544,73,53.4630136986
1545,73,53.3130136986
1546,73,53.1630136986
1547,73,53.2184931507
1548,73,53.0684931507
1549,73,53.3294520548
1550,73,53.3849315068
1551,73,53.2349315068
1552,73,53.0849315068
1553,73,52.9349315068
1554,73,52.9904109589
1555,73,52.8404109589
1556,73,52.6904109589
1557,73,52.5404109589
1558,73,52.5321917808
1559,74,52.6182432432
1560,73,52.6308219178
1561,73,52.4808219178
1562,73,52.3308219178
1563,73,52.1808219178
1564,73,52.0308219178
1565,73,52.2917808219
1566,73,52.1417808219
1567,73,52.197260274
1568,73,52.252739726
1569,73,52.102739726
1570,73,51.952739726
1571,73,52.0082191781
1572,73,51.8582191781
1573,73,51.7082191781
1574,73,51.5582191781
1575,73,51.4082191781
1576,73,51.2582191781
1577,73,51.1082191781
1578,73,50.9582191781
1579,73,50.8082191781
1580,73,50.6582191781
1581,73,50.5082191781
1582,74,50.6216216216
1583,74,50.4716216216
1584,75,50.582
1585,75,50.632
1586,75,50.482
1587,74,51.0148648649
1588,74,50.8648648649
1589,74,50.7148648649
1590,74,50.5648648649
1591,74,50.4148648649
1592,74,50.2648648649
1593,74,50.1148648649
1594,74,49.9648648649
1595,73,50.5
1596,73,50.5554794521
1597,73,50.4054794521
1598,73,50.2554794521
1599,73,50.1054794521
1600,73,49.9554794521
1601,74,50.0763513514
1602,74,50.1290540541
1603,74,49.9790540541
1604,74,49.8290540541
1605,74,50.6256756757
1606,74,50.4756756757
1607,74,50.5283783784
1608,74,50.3783783784
1609,74,50.2283783784
1610,74,50.0783783784
1611,74,49.9283783784
1612,74,49.7783783784
1613,74,49.6283783784
1614,74,49.6810810811
1615,74,49.5310810811
1616,74,49.5837837838
1617,75,49.906
1618,75,49.956
1619,75,50.206
1620,74,50.7351351351
1621,74,50.5851351351
1622,74,51.3817567568
1623,74,51.4344594595
1624,74,51.2844594595
1625,74,51.1344594595
1626,74,50.9844594595
1627,74,50.8344594595
1628,74,50.8871621622
1629,74,50.9398648649
1630,74,50.9925675676
1631,74,51.0452702703
1632,74,50.8952702703
1633,74,50.947972973
1634,73,51.4965753425
1635,74,51.7993243243
1636,74,51.6493243243
1637,74,51.4993243243
1638,74,51.3493243243
1639,74,51.402027027
1640,75,51.5
1641,75,51.35
1642,75,51.2
1643,75,51.25
1644,75,51.3
1645,75,51.75
1646,75,51.6
1647,75,51.85
1648,76,51.9388157895
1649,76,51.9861842105
1650,76,51.8361842105
1651,76,51.6861842105
1652,76,51.7335526316
1653,76,51.5835526316
1654,77,51.6727272727
1655,77,51.5227272727
1656,77,51.3727272727
1657,77,51.4155844156
1658,77,51.4603896104
1659,77,51.5051948052
1660,77,52.2649350649
1661,77,52.1149350649
1662,77,51.9649350649
1663,77,51.8149350649
1664,77,52.0545454545
1665,77,51.9045454545
1666,77,51.7545454545
1667,77,51.6045454545
1668,77,51.4545454545
1669,76,52.1796052632
1670,76,52.0296052632
1671,76,51.8796052632
1672,75,51.598
1673,75,51.648
1674,76,51.9368421053
1675,76,51.9842105263
1676,76,52.2289473684
1677,76,52.0789473684
1678,76,51.9289473684
1679,76,51.7789473684
1680,76,51.6289473684
1681,76,51.4789473684
1682,76,51.5263157895
1683,76,51.6230263158
1684,76,51.4730263158
1685,77,51.7584415584
1686,77,51.6084415584
1687,77,51.4584415584
1688,77,51.3084415584
1689,77,51.1584415584
1690,77,51.0084415584
1691,77,51.0532467532
1692,77,51.0980519481
1693,77,50.9480519481
1694,77,50.9928571429
1695,77,50.8428571429
1696,77,50.8876623377
1697,77,50.9324675325
1698,77,50.9772727273
1699,77,50.8272727273
1700,76,50.5315789474
1701,76,50.7585526316
1702,76,50.6085526316
1703,76,50.4585526316
1704,76,50.5059210526
1705,76,50.7171052632
1706,76,50.7644736842
1707,76,50.8118421053
1708,77,50.911038961
1709,77,50.9558441558
1710,78,51.4346153846
1711,78,51.2846153846
1712,78,51.3269230769
1713,78,51.1769230769
1714,78,51.2192307692
1715,78,51.4538461538
1716,78,51.3326923077
1717,77,51.7564935065
1718,77,51.6064935065
1719,77,51.9162337662
1720,77,51.961038961
1721,78,52.0423076923
1722,78,51.8923076923
1723,78,51.7423076923
1724,78,51.5923076923
1725,78,51.6346153846
1726,78,51.4846153846
1727,78,51.6519230769
1728,79,51.7341772152
1729,79,51.9639240506
1730,79,52.1518987342
1731,79,52.0018987342
1732,79,51.8518987342
1733,80,52.11625
1734,80,52.0
1735,80,51.85
1736,80,51.7
1737,80,51.55
1738,80,51.9625
1739,80,51.8125
1740,80,52.0375
1741,80,52.075
1742,79,52.2411392405
1743,79,52.2810126582
1744,80,52.586875
1745,80,52.436875
1746,80,52.474375
1747,80,52.699375
1748,81,52.9481481481
1749,81,52.9833333333
1750,81,52.8333333333
1751,81,52.6833333333
1752,81,52.7185185185
1753,81,52.5685185185
1754,81,52.4185185185
1755,81,52.3981481481
1756,82,52.5945121951
1757,82,52.4445121951
1758,82,52.2945121951
1759,82,52.3274390244
1760,82,52.3603658537
1761,83,52.9740963855
1762,83,52.8240963855
1763,83,52.6740963855
1764,83,52.5240963855
1765,82,53.0152439024
1766,82,52.8652439024
1767,81,53.3685185185
1768,81,53.2185185185
1769,81,53.0685185185
1770,81,53.1037037037
1771,80,53.14375
1772,80,53.115625
1773,79,53.1829113924
1774,80,53.243125
1775,80,53.280625
1776,80,53.130625
1777,80,52.980625
1778,80,53.018125
1779,80,53.055625
1780,80,52.905625
1781,80,52.793125
1782,80,52.643125
1783,80,52.493125
1784,80,52.3975
1785,81,52.4648148148
1786,81,52.5
1787,81,52.5351851852
1788,80,53.0425
1789,80,53.2675
1790,80,53.1175
1791,80,52.9675
1792,80,52.8175
1793,80,52.855
1794,80,52.705
1795,80,52.555
1796,79,53.2607594937
1797,79,53.3006329114
1798,80,53.546875
1799,80,53.396875
1800,80,53.246875
1801,80,53.096875
1802,80,53.134375
1803,80,52.984375
1804,80,52.834375
1805,80,52.684375
1806,80,52.534375
1807,80,52.384375
1808,81,52.4518518519
1809,81,52.3018518519
1810,81,52.337037037
1811,82,52.5853658537
1812,82,52.5853658537
1813,82,52.4353658537
1814,82,52.6512195122
1815,82,52.5012195122
1816,82,52.7170731707
1817,82,52.5670731707
1818,82,52.4170731707
1819,82,52.2670731707
1820,82,52.1170731707
1821,82,51.9670731707
1822,82,52.0
1823,82,52.0329268293
1824,82,51.8829268293
1825,82,52.0987804878
1826,82,51.9487804878
1827,82,51.7987804878
1828,82,51.8317073171
1829,82,51.8646341463
1830,82,51.8975609756
1831,82,51.7475609756
1832,82,51.7804878049
1833,83,52.1156626506
1834,83,51.9656626506
1835,83,51.8156626506
1836,83,51.6656626506
1837,83,51.5156626506
1838,83,51.7271084337
1839,83,51.9385542169
1840,82,52.4225609756
1841,82,52.2725609756
1842,83,52.3361445783
1843,83,52.1861445783
1844,82,52.6731707317
1845,82,52.706097561
1846,82,52.7390243902
1847,82,52.9548780488
1848,82,52.8048780488
1849,82,52.6548780488
1850,81,52.5666666667
1851,81,52.4166666667
1852,81,52.5777777778
1853,81,52.612962963
1854,81,52.6481481481
1855,81,52.4981481481
1856,81,52.5333333333
1857,81,52.3833333333
1858,81,52.4185185185
1859,80,53.111875
1860,80,52.961875
1861,80,52.811875
1862,80,52.661875
1863,81,52.9111111111
1864,80,52.646875
1865,80,52.496875
1866,81,52.562962963
1867,81,52.412962963
1868,81,52.262962963
1869,81,52.112962963
1870,81,52.3333333333
1871,81,52.1833333333
1872,82,52.4335365854
1873,82,52.6493902439
1874,82,52.4993902439
1875,82,52.5323170732
1876,81,52.2555555556
1877,81,52.1055555556
1878,81,51.9555555556
1879,81,51.9907407407
1880,81,51.7888888889
1881,81,51.6388888889
1882,81,51.4888888889
1883,81,51.3388888889
1884,81,51.1888888889
1885,81,51.0388888889
1886,81,50.8888888889
1887,81,50.7388888889
1888,81,50.5888888889
1889,81,50.6240740741
1890,81,50.4740740741
1891,81,50.3240740741
1892,81,50.3592592593
1893,81,50.2092592593
1894,81,50.4296296296
1895,81,50.2796296296
1896,81,50.2481481481
1897,81,50.0981481481
1898,81,49.9481481481
1899,81,49.7981481481
1900,80,49.465
1901,81,49.7537037037
1902,81,49.6037037037
1903,80,49.6
1904,80,49.45
1905,80,49.3
1906,80,49.15
1907,80,49.1875
1908,80,49.0375
1909,80,49.075
1910,79,49.546835443
1911,79,49.5867088608
1912,78,50.0730769231
1913,78,50.1153846154
1914,79,50.2170886076
1915,78,49.9711538462
1916,78,50.0134615385
1917,78,49.8634615385
1918,78,49.7134615385
1919,78,49.5634615385
1920,78,49.6057692308
1921,78,49.4557692308
1922,78,49.3057692308
1923,78,49.3480769231
1924,79,49.4594936709
1925,79,49.3094936709
1926,79,49.3493670886
1927,79,49.1993670886
1928,79,49.0493670886
1929,79,48.8993670886
1930,79,48.7493670886
1931,80,49.0525
1932,80,49.09
1933,79,48.8518987342
1934,79,48.7018987342
1935,79,48.5518987342
1936,79,48.4018987342
1937,79,48.3848101266
1938,79,48.2348101266
1939,78,47.6634615385
1940,78,47.5134615385
1941,78,47.3634615385
1942,77,47.8292207792
1943,76,48.7039473684
1944,75,48.296
1945,74,48.3047297297
1946,74,48.3574324324
1947,74,49.0182432432
1948,75,49.148
1949,75,49.222
1950,75,49.272
1951,75,49.122
1952,75,49.172
1953,75,49.222
1954,75,49.472
1955,75,49.322
1956,75,49.372
1957,75,49.222
1958,75,49.072
1959,75,48.922
1960,75,48.972
1961,75,48.822
1962,75,48.672
1963,75,48.522
1964,76,48.6546052632
1965,76,48.5046052632
1966,76,48.3546052632
1967,76,48.2046052632
1968,74,49.7094594595
1969,74,49.7621621622
1970,74,49.8148648649
1971,74,49.7094594595
1972,74,49.7621621622
1973,74,49.8148648649
1974,73,50.3479452055
1975,73,50.4034246575
1976,73,50.2534246575
1977,73,50.1034246575
1978,73,50.1589041096
1979,73,50.2143835616
1980,73,50.0643835616
1981,73,49.9143835616
1982,73,50.1753424658
1983,74,50.2932432432
1984,74,50.1432432432
1985,73,50.6808219178
1986,73,50.7363013699
1987,73,50.5863013699
1988,73,50.4363013699
1989,73,50.4917808219
1990,72,50.575
1991,72,50.425
1992,72,50.275
1993,72,50.3333333333
1994,72,50.3916666667
1995,72,50.45
1996,73,50.7732876712
1997,73,51.0342465753
1998,73,50.8842465753
1999,73,51.0034246575
2000,73,50.8534246575
2001,73,50.7034246575
2002,72,51.53125
2003,71,52.1077464789
2004,70,52.7907142857
2005,69,53.4065217391
2006,69,53.4739130435
2007,69,53.3239130435
2008,69,53.1739130435
2009,69,53.4586956522
2010,68,53.875
2011,68,53.9455882353
2012,68,54.2367647059
2013,68,54.3073529412
2014,67,54.3373134328
2015,67,54.1873134328
2016,67,54.0373134328
2017,67,53.8873134328
2018,67,54.1850746269
2019,66,54.8386363636
2020,66,54.6886363636
2021,66,54.5386363636
2022,67,54.6194029851
2023,67,54.4694029851
2024,67,54.3194029851
2025,67,54.1694029851
2026,67,54.0194029851
2027,67,53.8694029851
2028,67,53.7194029851
2029,67,53.7082089552
2030,67,53.7820895522
2031,67,53.6320895522
2032,67,53.4820895522
2033,67,53.5559701493
2034,67,53.4059701493
2035,67,53.4798507463
2036,67,53.7776119403
2037,67,53.8514925373
2038,68,53.9389705882
2039,68,54.0095588235
2040,68,53.8595588235
2041,68,53.7095588235
2042,68,53.5595588235
2043,68,53.7867647059
2044,68,53.6367647059
2045,68,53.4867647059
2046,68,53.3367647059
2047,68,53.1867647059
2048,68,53.0367647059
2049,68,53.1073529412
2050,68,52.9573529412
2051,68,53.0279411765
2052,68,52.8779411765
2053,68,53.1691176471
2054,68,53.0191176471
2055,68,53.0897058824
2056,68,53.1602941176
2057,68,53.0102941176
2058,68,52.8602941176
2059,68,52.7102941176
2060,68,52.6882352941
2061,68,52.7588235294
2062,69,53.2934782609
2063,69,53.3608695652
2064,69,53.3282608696
2065,69,53.1782608696
2066,69,53.0282608696
2067,69,53.0956521739
2068,69,52.9456521739
2069,69,52.7956521739
2070,69,52.8630434783
2071,69,52.7130434783
2072,69,52.5630434783
2073,69,52.6304347826
2074,70,52.7285714286
2075,70,52.6021428571
2076,70,52.4521428571
2077,70,52.3021428571
2078,70,52.1521428571
2079,70,52.0021428571
2080,70,51.8521428571
2081,70,51.9164285714
2082,70,51.7664285714
2083,70,51.6164285714
2084,70,51.4664285714
2085,70,51.5307142857
2086,70,51.595
2087,70,51.445
2088,70,51.355
2089,70,51.205
2090,70,51.055
2091,69,51.6456521739
2092,69,51.7130434783
2093,68,51.6801470588
2094,68,52.1919117647
2095,68,52.2625
2096,68,52.1125
2097,68,51.9625
2098,67,51.247761194
2099,68,51.3735294118
2100,67,51.9910447761
2101,67,51.8410447761
2102,67,51.6910447761
2103,67,51.7649253731
2104,68,51.8830882353
2105,67,52.3895522388
2106,67,52.2395522388
2107,67,52.0895522388
2108,67,51.9395522388
2109,67,52.0134328358
2110,67,51.8634328358
2111,67,51.7134328358
2112,67,51.7873134328
2113,66,51.4681818182
2114,66,51.3181818182
2115,66,51.3954545455
2116,65,52.0369230769
2117,65,51.8869230769
2118,65,52.1984615385
2119,65,52.0484615385
2120,65,52.1292307692
2121,65,52.21
2122,65,52.2907692308
2123,65,52.1638461538
2124,65,52.0138461538
2125,65,51.8638461538
2126,65,52.1753846154
2127,65,52.0253846154
2128,65,51.8753846154
2129,64,51.9671875
2130,64,52.2859375
2131,64,52.1359375
2132,64,51.9859375
2133,64,52.0703125
2134,64,52.1546875
2135,64,52.0046875
2136,65,52.5930769231
2137,65,52.5861538462
2138,65,52.4361538462
2139,65,52.5169230769
2140,65,52.5976923077
2141,65,52.6784615385
2142,65,52.7592307692
2143,65,52.84
2144,65,52.69
2145,65,52.7707692308
2146,65,52.9046153846
2147,65,52.9853846154
2148,66,53.5477272727
2149,66,53.5977272727
2150,66,53.4477272727
2151,66,53.2977272727
2152,66,53.1477272727
2153,66,52.9977272727
2154,66,53.075
2155,66,52.925
2156,67,53.0298507463
2157,67,52.8798507463
2158,67,52.9537313433
2159,67,52.9962686567
2160,67,53.0701492537
2161,67,52.9201492537
2162,67,52.9940298507
2163,67,53.2917910448
2164,67,53.202238806
2165,66,52.5886363636
2166,65,53.3292307692
2167,65,53.1792307692
2168,65,53.0292307692
2169,65,52.8792307692
2170,65,52.7292307692
2171,65,52.81
2172,66,52.9204545455
2173,66,52.7704545455
2174,66,52.8477272727
2175,66,52.6977272727
2176,66,52.5477272727
2177,66,52.3977272727
2178,66,52.2795454545
2179,66,52.1295454545
2180,66,51.9795454545
2181,66,52.0568181818
2182,66,51.9068181818
2183,66,51.7568181818
2184,66,51.8340909091
2185,66,51.9113636364
2186,66,51.9886363636
2187,66,51.8386363636
2188,66,51.6886363636
2189,66,51.5386363636
2190,66,51.6159090909
2191,66,51.4659090909
2192,66,51.5431818182
2193,66,51.3931818182
2194,66,51.2431818182
2195,66,51.0931818182
2196,66,50.9431818182
2197,66,51.0204545455
2198,66,50.8704545455
2199,66,50.9477272727
2200,66,51.025
2201,66,50.875
2202,66,50.9522727273
2203,66,50.8022727273
2204,66,50.8795454545
2205,66,50.7295454545
2206,66,50.8068181818
2207,66,50.6568181818
2208,65,51.4
2209,65,51.6792307692
2210,65,51.76
2211,66,51.8863636364
2212,66,51.9636363636
2213,66,51.8136363636
2214,65,52.4615384615
2215,65,52.3115384615
2216,65,52.1615384615
2217,65,52.1130769231
2218,65,51.9630769231
2219,65,51.8130769231
2220,65,51.6630769231
2221,65,51.5430769231
2222,64,51.85703125
2223,63,51.319047619
2224,63,51.169047619
2225,63,51.019047619
2226,63,51.1071428571
2227,61,51.7098360656
2228,61,51.5598360656
2229,61,51.4098360656
2230,61,51.5057377049
2231,61,51.3557377049
2232,61,51.4516393443
2233,61,51.3016393443
2234,61,51.3975409836
2235,61,51.4934426229
2236,61,51.3434426229
2237,62,51.4943548387
2238,62,51.3443548387
2239,62,51.1943548387
2240,62,51.2862903226
2241,62,51.1846774194
2242,62,51.0346774194
2243,62,50.8846774194
2244,62,50.7346774194
2245,62,50.8266129032
2246,62,50.9185483871
2247,62,51.010483871
2248,62,50.860483871
2249,62,50.710483871
2250,62,50.560483871
2251,62,50.6524193548
2252,62,50.5024193548
2253,62,50.3524193548
2254,62,50.2024193548
2255,62,50.2943548387
2256,62,50.1443548387
2257,62,49.9943548387
2258,62,49.8443548387
2259,62,49.6943548387
2260,61,50.431147541
2261,60,50.7975
2262,60,50.6475
2263,60,50.4975
2264,60,50.3475
2265,60,50.1975
2266,60,50.17
2267,61,50.3450819672
2268,61,50.1950819672
2269,61,50.2909836066
2270,61,50.3868852459
2271,61,50.556557377
2272,61,50.406557377
2273,61,50.5024590164
2274,61,50.3524590164
2275,62,50.5193548387
2276,62,50.3693548387
2277,61,50.4680327869
2278,61,50.5639344262
2279,61,50.4139344262
2280,61,50.5098360656
2281,61,50.6057377049
2282,61,50.4557377049
2283,61,50.3057377049
2284,59,50.6728813559
2285,60,50.845
2286,60,50.695
2287,60,50.545
2288,60,50.395
2289,60,50.245
2290,60,50.095
2291,60,50.195
2292,61,50.6155737705
2293,61,50.4655737705
2294,61,50.5614754098
2295,61,50.6573770492
2296,61,50.5073770492
2297,61,50.3573770492
2298,62,50.7661290323
2299,62,51.1
2300,62,50.95
2301,62,50.8
2302,62,50.65
2303,62,50.5
2304,62,50.35
2305,62,50.2
2306,62,50.05
2307,62,50.1419354839
2308,62,49.9919354839
2309,62,49.8419354839
2310,62,49.6919354839
2311,62,49.5419354839
2312,62,49.3919354839
2313,62,49.2419354839
2314,62,49.5758064516
2315,62,49.6677419355
2316,62,49.5177419355
2317,62,49.3677419355
2318,62,49.3774193548
2319,62,49.2274193548
2320,62,49.0774193548
2321,62,48.9274193548
2322,62,49.2612903226
2323,62,49.1112903226
2324,62,49.4451612903
2325,62,49.5370967742
2326,62,49.3870967742
2327,61,50.293442623
2328,62,50.4612903226
2329,62,50.5532258065
2330,62,50.4032258065
2331,62,50.2532258065
2332,62,50.3330645161
2333,62,50.2677419355
2334,62,50.3596774194
2335,62,50.2096774194
2336,63,50.3738095238
2337,62,51.0830645161
2338,62,51.175
2339,61,51.3237704918
2340,60,52.03
2341,60,51.88
2342,60,51.73
2343,60,51.58
2344,61,51.7319672131
2345,61,51.5819672131
2346,62,52.4548387097
2347,62,52.3048387097
2348,62,52.3967741935
2349,62,52.4040322581
2350,62,52.2540322581
2351,62,52.3459677419
2352,62,52.6459677419
2353,62,52.4959677419
2354,62,52.3459677419
2355,62,52.1959677419
2356,62,52.2879032258
2357,62,52.1379032258
2358,62,51.9879032258
2359,62,51.8379032258
2360,62,52.1717741935
2361,61,52.4204918033
2362,61,52.2704918033
2363,61,52.3663934426
2364,61,52.5385245902
2365,61,52.6344262295
2366,61,52.4844262295
2367,61,52.3344262295
2368,61,52.2606557377
2369,61,52.1106557377
2370,61,52.206557377
2371,61,52.3024590164
2372,61,52.1524590164
2373,61,52.0024590164
2374,61,51.8524590164
2375,61,51.9483606557
2376,61,52.0442622951
2377,60,52.26
2378,60,52.11
2379,60,51.96
2380,60,51.81
2381,60,51.66
2382,60,51.76
2383,60,51.61
2384,60,51.71
2385,60,51.56
2386,61,51.712295082
2387,61,51.8081967213
2388,61,51.9040983607
2389,61,52.0
2390,61,51.85
2391,61,51.9459016393
2392,61,51.7959016393
2393,60,52.51
2394,60,52.36
2395,60,52.21
2396,60,52.06
2397,60,51.91
2398,60,52.01
2399,61,52.1549180328
2400,61,52.0049180328
2401,60,52.44
2402,60,52.29
2403,60,52.14
2404,60,52.24
2405,60,52.09
2406,60,51.94
2407,60,52.29
2408,60,52.14
2409,60,51.99
2410,60,51.84
2411,60,51.69
2412,61,51.8401639344
2413,61,51.6901639344
2414,61,51.5401639344
2415,61,51.3901639344
2416,61,51.4860655738
2417,62,51.8766129032
2418,62,51.9685483871
2419,62,51.9516129032
2420,62,51.8016129032
2421,62,51.6516129032
2422,63,51.7928571429
2423,63,51.880952381
2424,63,51.969047619
2425,63,52.0
2426,63,51.85
2427,63,51.7
2428,63,51.55
2429,63,51.6380952381
2430,63,51.4880952381
2431,64,51.62734375
2432,64,51.47734375
2433,64,51.34609375
2434,64,51.43046875
2435,64,51.28046875
2436,64,51.36484375
2437,64,51.21484375
2438,63,51.219047619
2439,63,51.069047619
2440,63,51.0833333333
2441,63,51.1714285714
2442,63,51.0214285714
2443,63,50.8714285714
2444,62,50.710483871
2445,62,50.560483871
2446,63,50.9571428571
2447,63,50.8071428571
2448,63,50.6571428571
2449,62,50.7274193548
2450,62,50.5774193548
2451,62,50.4274193548
2452,62,50.2774193548
2453,62,50.3693548387
2454,62,50.2193548387
2455,62,50.0693548387
2456,62,49.9193548387
2457,62,49.7693548387
2458,62,49.8612903226
2459,62,49.7112903226
2460,62,49.8032258065
2461,62,49.6532258065
2462,62,49.5032258065
2463,62,49.3532258065
2464,61,50.0131147541
2465,61,49.8631147541
2466,61,50.2049180328
2467,61,50.0549180328
2468,62,50.2266129032
2469,62,50.0766129032
2470,62,49.9266129032
2471,62,50.260483871
2472,61,49.887704918
2473,61,49.737704918
2474,61,49.6713114754
2475,61,49.7672131148
2476,61,49.6172131148
2477,61,49.9590163934
2478,61,49.9196721311
2479,61,49.7696721311
2480,60,50.45
2481,60,50.3
2482,60,50.15
2483,60,50.0
2484,60,49.85
2485,60,49.95
2486,60,49.8
2487,60,49.9
2488,60,50.0
2489,60,50.1
2490,59,50.1237288136
2491,59,50.2279661017
2492,58,50.5025862069
2493,58,50.6112068966
2494,58,50.4612068966
2495,58,50.3112068966
2496,58,50.4198275862
2497,58,50.2698275862
2498,57,50.9210526316
2499,57,50.7710526316
2500,57,50.8842105263
2501,57,50.7342105263
2502,57,50.8473684211
2503,57,50.9605263158
2504,57,50.8105263158
2505,57,51.1868421053
2506,57,51.5631578947
2507,57,51.6763157895
2508,57,52.0526315789
2509,57,51.9026315789
2510,57,51.7526315789
2511,57,51.6026315789
2512,57,51.4526315789
2513,57,51.3026315789
2514,57,51.1526315789
2515,57,51.5289473684
2516,57,51.3789473684
2517,57,51.2289473684
2518,57,51.3421052632
2519,57,51.4552631579
2520,57,51.5684210526
2521,57,51.4184210526
2522,57,51.2684210526
2523,57,51.1842105263
2524,57,51.5605263158
2525,57,51.4105263158
2526,57,51.2605263158
2527,57,51.3736842105
2528,57,51.2236842105
2529,57,51.6
2530,57,51.45
2531,57,51.3
2532,57,51.6763157895
2533,57,51.5263157895
2534,57,51.3763157895
2535,57,51.4894736842
2536,57,51.3394736842
2537,57,51.7157894737
2538,56,52.7580357143
2539,56,52.8758928571
2540,56,52.99375
2541,57,53.6684210526
2542,57,53.5184210526
2543,57,53.3684210526
2544,57,53.4815789474
2545,57,53.5894736842
2546,57,53.7026315789
2547,57,53.8842105263
2548,57,53.7342105263
2549,57,53.5842105263
2550,57,53.4342105263
