tick,prey,energy
1330,72,46.525
1331,72,46.5833333333
1332,72,46.4333333333
1333,72,46.2833333333
1334,72,46.3416666667
1335,72,46.1916666667
1336,72,47.0145833333
1337,72,46.8645833333
1338,72,46.7145833333
1339,72,46.7729166667
1340,72,46.6229166667
1341,71,47.1302816901
1342,71,47.9669014084
1343,71,47.8169014084
1344,71,47.6669014084
1345,71,47.5169014084
1346,71,47.3669014084
1347,71,47.2169014084
1348,71,47.0669014084
1349,71,47.1281690141
1350,71,47.1894366197
1351,71,47.0394366197
1352,71,46.8894366197
1353,71,46.7394366197
1354,71,46.8007042254
1355,71,46.6507042254
1356,71,46.5007042254
1357,71,46.3507042254
1358,71,46.2007042254
1359,71,46.0507042254
1360,71,45.9007042254
1361,71,45.7507042254
1362,71,45.6007042254
1363,72,46.20625
1364,72,46.05625
1365,72,46.3229166667
1366,72,46.1729166667
1367,72,46.0229166667
1368,72,45.8729166667
1369,71,46.3697183099
1370,70,46.4307142857
1371,70,46.8721428571
1372,69,47.3891304348
1373,68,47.6080882353
1374,68,47.6786764706
1375,67,48.0194029851
1376,66,48.1931818182
1377,65,48.6976923077
1378,64,48.821875
1379,63,48.7523809524
1380,62,48.3637096774
1381,62,48.4556451613
1382,62,48.3056451613
1383,62,48.1556451613
1384,62,48.0056451613
1385,62,47.8556451613
1386,62,47.7056451613
1387,62,47.5556451613
1388,62,47.6475806452
1389,62,48.6274193548
1390,62,48.4774193548
1391,62,48.5693548387
1392,62,48.4193548387
1393,62,48.5112903226
1394,62,48.6032258065
1395,62,48.9370967742
1396,62,49.0290322581
1397,62,49.0290322581
1398,62,49.1209677419
1399,62,48.9709677419
1400,62,48.8209677419
1401,62,48.9129032258
1402,62,48.7629032258
1403,62,48.8548387097
1404,62,48.9467741935
1405,62,48.7967741935
1406,62,48.6467741935
1407,62,48.9806451613
1408,62,49.0725806452
1409,62,48.9225806452
1410,62,48.7725806452
1411,62,48.864516129
1412,62,48.9564516129
1413,62,49.0483870968
1414,61,49.7032786885
1415,61,49.7991803279
1416,62,50.2169354839
1417,62,50.0669354839
1418,62,49.9169354839
1419,62,50.0088709677
1420,62,50.1008064516
1421,62,49.9508064516
1422,62,49.8008064516
1423,62,49.6508064516
1424,61,50.4336065574
1425,61,50.2836065574
1426,61,50.1336065574
1427,61,49.9836065574
1428,61,50.0795081967
1429,61,49.9295081967
1430,61,50.0254098361
1431,61,49.9590163934
1432,61,49.8090163934
1433,61,49.7721311475
1434,62,50.4322580645
1435,61,50.1606557377
1436,60,50.0925
1437,59,49.943220339
1438,59,49.793220339
1439,59,49.643220339
1440,59,49.493220339
1441,59,49.343220339
1442,59,49.193220339
1443,59,49.043220339
1444,59,48.893220339
1445,60,49.095
1446,60,48.945
1447,60,48.795
1448,60,48.895
1449,59,49.8288135593
1450,59,49.9330508475
1451,59,49.7830508475
1452,59,49.8262711864
1453,59,49.6762711864
1454,59,49.6330508475
1455,59,49.793220339
1456,58,49.0724137931
1457,58,49.1810344828
1458,59,49.3838983051
1459,59,49.2338983051
1460,59,49.0838983051
1461,59,48.9338983051
1462,59,48.7838983051
1463,58,48.8577586207
1464,57,49.1578947368
1465,55,49.4254545455
1466,55,49.2754545455
1467,54,49.0972222222
1468,53,49.4981132075
1469,52,50.2519230769
1470,52,50.1019230769
1471,52,49.9519230769
1472,52,50.0903846154
1473,52,49.9403846154
1474,52,49.7903846154
1475,52,49.6403846154
1476,52,49.7788461538
1477,52,49.6288461538
1478,53,49.8632075472
1479,53,49.7132075472
1480,53,49.5632075472
1481,53,49.4132075472
1482,53,49.2632075472
1483,53,49.3962264151
1484,53,49.2462264151
1485,53,49.0962264151
1486,53,48.9462264151
1487,53,48.7962264151
1488,54,49.3166666667
1489,54,49.3277777778
1490,54,49.2833333333
1491,54,49.1333333333
1492,54,48.9833333333
1493,54,49.0055555556
1494,54,48.8555555556
1495,54,48.9833333333
1496,53,50.041509434
1497,53,50.1745283019
1498,53,50.3075471698
1499,53,50.1575471698
1500,53,50.0075471698
1501,53,49.8575471698
1502,53,49.7075471698
1503,53,49.5575471698
1504,53,49.4075471698
1505,53,49.2575471698
1506,53,49.1075471698
1507,52,48.0278846154
1508,52,48.2182692308
1509,52,48.0682692308
1510,52,48.1663461538
1511,53,48.7113207547
1512,53,48.5726415094
1513,53,48.4226415094
1514,53,48.5556603774
1515,53,48.6886792453
1516,53,48.8216981132
1517,53,48.6716981132
1518,53,48.5216981132
1519,53,48.3716981132
1520,53,48.2216981132
1521,53,48.3547169811
1522,54,48.6055555556
1523,54,48.4555555556
1524,54,48.3055555556
1525,53,47.729245283
1526,53,47.579245283
1527,53,47.7122641509
1528,53,47.8452830189
1529,53,47.6952830189
1530,53,47.5452830189
1531,53,47.3952830189
1532,53,47.2452830189
1533,53,47.3783018868
1534,53,47.2283018868
1535,53,47.0783018868
1536,53,46.9283018868
1537,53,47.0613207547
1538,53,46.9113207547
1539,53,46.7613207547
1540,53,46.6113207547
1541,53,47.0273584906
1542,53,47.1603773585
1543,53,47.0103773585
1544,53,46.8603773585
1545,53,46.7103773585
1546,53,46.5603773585
1547,54,47.1222222222
1548,54,47.25
1549,54,47.1
1550,54,47.2138888889
1551,54,47.0638888889
1552,54,47.4694444444
1553,54,47.3194444444
1554,54,47.1694444444
1555,54,47.0194444444
1556,54,47.1472222222
1557,54,46.9972222222
1558,54,47.125
1559,54,46.975
1560,54,47.1027777778
1561,54,46.9527777778
1562,54,46.8027777778
1563,54,46.9305555556
1564,54,46.7805555556
1565,53,47.041509434
1566,53,46.891509434
1567,52,47.9326923077
1568,52,47.7826923077
1569,52,47.6326923077
1570,52,47.4826923077
1571,52,47.6211538462
1572,52,47.5346153846
1573,52,47.6730769231
1574,52,47.5230769231
1575,52,47.3730769231
1576,52,47.4134615385
1577,52,47.8403846154
1578,52,47.6903846154
1579,52,48.4057692308
1580,52,48.2557692308
1581,52,48.1057692308
1582,52,47.9557692308
1583,52,48.3048076923
1584,52,48.1548076923
1585,52,48.0048076923
1586,52,47.8548076923
1587,52,47.9932692308
1588,51,48.7852941176
1589,52,49.0432692308
1590,52,49.1817307692
1591,52,49.0317307692
1592,53,49.5603773585
1593,53,49.4103773585
1594,53,49.5433962264
1595,53,49.3933962264
1596,53,49.5264150943
1597,53,49.3764150943
1598,53,49.7924528302
1599,53,49.6424528302
1600,53,49.7754716981
1601,53,49.6254716981
1602,53,49.4754716981
1603,53,49.608490566
1604,53,49.741509434
1605,53,49.591509434
1606,54,49.8194444444
1607,54,49.6694444444
1608,54,49.7972222222
1609,54,49.6472222222
1610,54,49.775
1611,54,49.625
1612,54,49.475
1613,54,49.325
1614,54,49.4527777778
1615,54,49.3027777778
1616,54,49.1527777778
1617,54,49.0027777778
1618,54,48.8527777778
1619,54,48.9805555556
1620,54,49.1083333333
1621,54,49.2361111111
1622,54,49.3638888889
1623,54,49.2138888889
1624,54,49.0638888889
1625,54,48.9138888889
1626,54,48.7638888889
1627,54,48.6138888889
1628,54,48.4638888889
1629,54,48.5916666667
1630,54,48.4416666667
1631,54,48.4833333333
1632,54,48.3333333333
1633,54,48.1833333333
1634,54,48.0333333333
1635,54,48.4388888889
1636,54,48.2888888889
1637,54,48.1388888889
1638,54,47.9888888889
1639,53,48.7452830189
1640,53,49.4443396226
1641,53,49.2943396226
1642,52,50.0932692308
1643,52,49.9432692308
1644,52,50.0817307692
1645,51,50.9147058824
1646,51,50.7647058824
1647,52,51.1980769231
1648,52,51.0480769231
1649,52,50.8980769231
1650,52,50.7480769231
1651,52,50.9442307692
1652,52,50.7942307692
1653,52,50.9326923077
1654,52,50.7826923077
1655,50,51.262
1656,50,51.112
1657,50,50.962
1658,50,51.466
1659,50,51.616
1660,51,51.8264705882
1661,51,51.9705882353
1662,51,52.1147058824
1663,51,52.2588235294
1664,51,52.1088235294
1665,51,51.9588235294
1666,51,51.8088235294
1667,51,51.9529411765
1668,51,52.0970588235
1669,51,51.9470588235
1670,51,51.8529411765
1671,51,51.7029411765
1672,51,51.8470588235
1673,51,52.2852941176
1674,51,52.7235294118
1675,51,52.5735294118
1676,51,52.7176470588
1677,52,52.9
1678,51,54.3764705882
1679,51,54.2264705882
1680,51,54.1735294118
1681,51,54.0235294118
1682,51,53.8735294118
1683,51,53.9323529412
1684,51,53.7823529412
1685,52,53.9442307692
1686,52,53.7942307692
1687,52,53.9326923077
1688,52,54.0711538462
1689,52,54.2096153846
1690,52,54.1173076923
1691,52,53.9673076923
1692,52,53.8173076923
1693,53,53.9726415094
1694,53,53.8226415094
1695,53,53.6726415094
1696,54,54.0777777778
1697,54,53.9277777778
1698,53,54.6235849057
1699,53,54.7566037736
1700,52,54.6192307692
1701,52,55.0461538462
1702,51,55.8382352941
1703,51,55.9823529412
1704,51,55.8323529412
1705,51,56.2705882353
1706,51,56.5882352941
1707,51,56.4382352941
1708,51,56.2882352941
1709,51,56.4323529412
1710,51,56.2823529412
1711,51,56.1323529412
1712,50,56.044
1713,49,56.0163265306
1714,49,55.8663265306
1715,50,55.999
1716,50,55.849
1717,51,55.9764705882
1718,51,55.8264705882
1719,51,55.6764705882
1720,51,55.8205882353
1721,51,55.7617647059
1722,51,55.9058823529
1723,51,55.7558823529
1724,51,55.6058823529
1725,51,55.4558823529
1726,51,55.6
1727,51,55.45
1728,51,55.3
1729,51,55.7382352941
1730,51,55.8823529412
1731,51,55.7323529412
1732,51,55.5823529412
1733,51,55.4323529412
1734,51,55.2823529412
1735,51,55.4264705882
1736,51,55.5705882353
1737,51,55.7147058824
1738,51,55.8588235294
1739,52,55.9807692308
1740,52,55.8307692308
1741,52,55.6807692308
1742,52,55.8192307692
1743,52,55.6692307692
1744,52,55.5192307692
1745,52,55.5105769231
1746,52,55.3605769231
1747,52,55.4990384615
1748,52,55.3490384615
1749,52,55.4875
1750,52,55.6259615385
1751,52,55.5625
1752,52,55.4125
1753,52,55.5509615385
1754,52,55.4009615385
1755,51,55.7264705882
1756,51,55.5764705882
1757,51,55.7205882353
1758,51,55.5705882353
1759,51,55.4205882353
1760,51,55.2705882353
1761,51,55.1205882353
1762,51,54.9705882353
1763,51,54.8205882353
1764,51,54.9647058824
1765,51,55.1088235294
1766,51,54.9588235294
1767,51,55.1029411765
1768,51,54.9529411765
1769,51,55.0970588235
1770,51,54.9470588235
1771,51,54.7970588235
1772,51,54.6470588235
1773,51,54.7911764706
1774,51,54.9352941176
1775,51,54.7852941176
1776,51,54.9294117647
1777,51,54.7794117647
1778,51,54.6294117647
1779,51,54.4794117647
1780,51,54.3294117647
1781,51,54.1794117647
1782,51,54.0294117647
1783,51,53.8794117647
1784,51,54.0235294118
1785,51,53.8735294118
1786,52,54.3221153846
1787,52,54.1721153846
1788,52,54.0221153846
1789,52,54.1605769231
1790,52,54.2326923077
1791,52,54.0826923077
1792,52,53.9326923077
1793,52,53.7826923077
1794,52,53.6326923077
1795,52,53.7711538462
1796,52,53.9096153846
1797,52,53.9990384615
1798,52,53.9846153846
1799,52,53.8346153846
1800,52,53.6846153846
1801,52,53.5346153846
1802,52,53.3961538462
1803,52,53.5346153846
1804,52,53.9615384615
1805,52,53.8115384615
1806,52,53.6615384615
1807,52,53.5115384615
1808,52,53.3615384615
1809,52,53.2115384615
1810,52,53.0615384615
1811,52,52.9115384615
1812,52,52.7615384615
1813,52,52.6115384615
1814,52,52.4615384615
1815,52,52.3115384615
1816,52,52.3663461538
1817,52,52.2163461538
1818,52,52.3548076923
1819,52,52.2048076923
1820,52,52.3432692308
1821,52,52.4817307692
1822,52,52.3317307692
1823,52,52.1817307692
1824,52,52.0317307692
1825,52,51.9625
1826,53,52.1528301887
1827,53,52.2858490566
1828,53,52.7018867925
1829,53,52.5518867925
1830,53,52.4018867925
1831,53,52.2518867925
1832,53,52.1867924528
1833,53,52.1132075472
1834,53,51.9632075472
1835,53,52.0962264151
1836,53,52.229245283
1837,53,52.079245283
1838,54,52.5388888889
1839,54,52.9444444444
1840,54,53.0722222222
1841,54,53.2
1842,54,53.05
1843,54,52.9
1844,54,52.75
1845,54,52.6
1846,55,53.0390909091
1847,55,52.8890909091
1848,55,52.7390909091
1849,55,52.5890909091
1850,55,52.6381818182
1851,55,53.3063636364
1852,55,53.1563636364
1853,55,53.38
1854,55,53.2872727273
1855,55,53.1372727273
1856,55,52.9872727273
1857,56,53.4089285714
1858,56,54.0839285714
1859,56,53.9339285714
1860,56,53.7839285714
1861,56,54.1696428571
1862,56,54.2875
1863,57,54.4131578947
1864,57,54.3657894737
1865,57,54.4789473684
1866,57,54.3289473684
1867,56,54.4455357143
1868,56,54.2955357143
1869,55,55.5618181818
1870,55,55.4118181818
1871,56,55.5223214286
1872,56,55.6401785714
1873,56,55.5410714286
1874,56,55.4473214286
1875,56,55.2973214286
1876,56,55.1473214286
1877,56,54.9973214286
1878,56,54.8473214286
1879,56,54.9651785714
1880,57,55.6052631579
1881,57,55.4552631579
1882,57,55.4842105263
1883,57,55.3342105263
1884,57,55.1842105263
1885,57,55.0342105263
1886,57,54.8842105263
1887,57,54.7342105263
1888,57,55.1105263158
1889,57,55.2236842105
1890,57,55.0736842105
1891,57,55.45
1892,57,55.3
1893,57,55.4131578947
1894,57,55.3578947368
1895,57,55.2078947368
1896,57,55.0578947368
1897,56,55.4660714286
1898,55,55.0218181818
1899,55,54.8718181818
1900,54,55.7388888889
1901,54,55.8666666667
1902,54,55.9944444444
1903,54,55.8444444444
1904,54,55.9722222222
1905,54,55.8222222222
1906,54,55.6722222222
1907,54,55.5222222222
1908,55,55.9081818182
1909,55,55.7581818182
1910,55,55.8809090909
1911,55,55.7309090909
1912,55,55.8536363636
1913,55,56.0827272727
1914,55,55.9327272727
1915,55,56.0554545455
1916,56,56.4223214286
1917,56,56.2723214286
1918,56,56.1223214286
1919,56,55.9723214286
1920,55,56.8409090909
1921,55,56.9527272727
1922,55,57.6209090909
1923,55,57.4709090909
1924,55,57.3209090909
1925,55,57.58
1926,55,57.7027272727
1927,55,57.5527272727
1928,55,57.4027272727
1929,55,57.5254545455
1930,55,57.9209090909
1931,54,59.4
1932,54,59.25
1933,55,59.5681818182
1934,55,59.6909090909
1935,55,59.5409090909
1936,55,59.4481818182
1937,55,59.2981818182
1938,56,59.5053571429
1939,56,59.6232142857
1940,56,59.4732142857
1941,56,59.3232142857
1942,56,59.4410714286
1943,56,59.2910714286
1944,56,59.4089285714
1945,56,59.6955357143
1946,56,59.5455357143
1947,56,59.6633928571
1948,56,59.5133928571
1949,56,59.63125
1950,56,59.7491071429
1951,56,59.8669642857
1952,56,59.7169642857
1953,56,59.5669642857
1954,56,59.4169642857
1955,56,59.2669642857
1956,56,59.1651785714
1957,57,59.4684210526
1958,57,59.5815789474
1959,57,59.6947368421
1960,57,59.5447368421
1961,56,60.7267857143
1962,56,60.8446428571
1963,56,60.6946428571
1964,56,60.5446428571
1965,56,60.6625
1966,56,60.5125
1967,56,60.6303571429
1968,56,60.4803571429
1969,56,60.3303571429
1970,56,60.1803571429
1971,56,60.0303571429
1972,56,60.1482142857
1973,56,59.9982142857
1974,56,60.1160714286
1975,55,61.1663636364
1976,55,61.0163636364
1977,56,61.0267857143
1978,56,61.01875
1979,56,60.86875
1980,56,60.71875
1981,56,60.8366071429
1982,55,61.7936363636
1983,55,61.6436363636
1984,55,61.4936363636
1985,55,61.3436363636
1986,55,61.1936363636
1987,55,61.3163636364
1988,55,61.1663636364
1989,55,61.2890909091
1990,55,61.1390909091
1991,55,60.9890909091
1992,55,60.8390909091
1993,55,60.6890909091
1994,55,60.5390909091
1995,55,60.3890909091
1996,55,60.5118181818
1997,55,60.6345454545
1998,55,60.4845454545
1999,55,60.3345454545
2000,55,60.73
2001,55,60.58
2002,56,60.5982142857
2003,56,60.4482142857
2004,56,60.2982142857
2005,56,60.4883928571
2006,56,60.3383928571
2007,56,60.1883928571
2008,56,60.0383928571
2009,56,59.8883928571
2010,56,60.00625
2011,56,59.85625
2012,57,59.8842105263
2013,57,59.9973684211
2014,57,59.8473684211
2015,57,59.6973684211
2016,57,59.5473684211
2017,58,59.6862068966
2018,58,59.5362068966
2019,58,59.3862068966
2020,58,59.4948275862
2021,58,59.575
2022,59,59.6016949153
2023,59,59.4516949153
2024,59,59.5559322034
2025,59,59.4161016949
2026,59,59.2661016949
2027,59,59.3703389831
2028,59,59.2203389831
2029,59,59.0703389831
2030,59,58.9203389831
2031,59,59.2788135593
2032,59,59.4211864407
2033,59,59.2711864407
2034,60,59.3
2035,60,59.15
2036,60,59.25
2037,60,59.1
2038,60,59.005
2039,60,58.94
2040,59,59.7898305085
2041,59,59.6398305085
2042,59,59.4898305085
2043,59,60.1025423729
2044,59,59.9525423729
2045,60,60.47
2046,60,60.57
2047,60,60.67
2048,60,60.77
2049,60,60.62
2050,60,60.47
2051,60,60.57
2052,60,60.42
2053,60,60.27
2054,60,60.12
2055,60,59.97
2056,60,60.04
2057,60,60.39
2058,60,60.24
2059,60,60.09
2060,60,59.94
2061,60,59.79
2062,60,59.7425
2063,60,59.5925
2064,60,59.7575
2065,60,59.6075
2066,60,59.4575
2067,60,59.3075
2068,60,59.1575
2069,60,59.0075
2070,60,58.8575
2071,61,58.8901639344
2072,61,58.7401639344
2073,61,58.5901639344
2074,61,58.6860655738
2075,61,58.8090163934
2076,61,58.9049180328
2077,61,58.7549180328
2078,61,58.7647540984
2079,61,58.6147540984
2080,61,58.7106557377
2081,61,58.6221311475
2082,61,58.4721311475
2083,61,58.3221311475
2084,61,58.4180327869
2085,61,58.2680327869
2086,59,60.0872881356
2087,59,59.9372881356
2088,59,60.2957627119
2089,58,60.1646551724
2090,57,59.7447368421
2091,58,59.8129310345
2092,58,59.9215517241
2093,58,59.7715517241
2094,58,59.8801724138
2095,58,59.9887931034
2096,58,59.8387931034
2097,58,59.6887931034
2098,59,60.1228813559
2099,59,60.2271186441
2100,59,60.0771186441
2101,59,59.9271186441
2102,59,60.0313559322
2103,60,60.5475
2104,60,60.43
2105,60,60.2975
2106,60,60.1475
2107,60,60.2475
2108,60,60.0975
2109,60,59.9475
2110,60,60.2975
2111,60,60.1475
2112,60,59.9975
2113,60,60.0975
2114,60,59.9475
2115,60,60.0475
2116,60,60.1475
2117,60,59.9975
2118,60,59.9475
2119,60,60.0475
2120,60,60.1475
2121,60,60.41
2122,60,60.51
2123,60,60.36
2124,60,60.21
2125,60,60.06
2126,60,59.91
2127,60,59.76
2128,60,59.61
2129,60,59.46
2130,61,59.4827868852
2131,61,59.5786885246
2132,61,59.6745901639
2133,61,59.7704918033
2134,61,59.6204918033
2135,61,59.4704918033
2136,60,60.3325
2137,60,60.1825
2138,61,60.193442623
2139,61,60.2893442623
2140,61,60.631147541
2141,61,60.7270491803
2142,61,60.9139344262
2143,61,60.7639344262
2144,61,60.7663934426
2145,61,60.6163934426
2146,61,60.4663934426
2147,60,61.01
2148,60,61.36
2149,59,61.9
2150,59,62.0042372881
2151,58,62.5543103448
2152,59,62.863559322
2153,58,63.524137931
2154,58,63.374137931
2155,57,64.7684210526
2156,57,64.7921052632
2157,56,64.9375
2158,56,64.8544642857
2159,56,64.7044642857
2160,56,64.5758928571
2161,56,64.4258928571
2162,56,64.54375
2163,56,64.39375
2164,56,64.24375
2165,56,64.3616071429
2166,56,64.2116071429
2167,56,64.0910714286
2168,57,64.0447368421
2169,57,64.1578947368
2170,57,64.0078947368
2171,57,63.8578947368
2172,57,63.9710526316
2173,58,63.925
2174,58,63.775
2175,58,63.8836206897
2176,58,63.7336206897
2177,58,63.5836206897
2178,58,63.6922413793
2179,58,64.0594827586
2180,58,63.9094827586
2181,58,64.0181034483
2182,58,63.8681034483
2183,58,63.7181034483
2184,58,63.8267241379
2185,58,63.6767241379
2186,58,64.0439655172
2187,59,63.9949152542
2188,59,64.3533898305
2189,59,64.2033898305
2190,58,65.4922413793
2191,58,65.3422413793
2192,58,65.2879310345
2193,58,65.3965517241
2194,58,65.5051724138
2195,58,65.3551724138
2196,58,65.2051724138
2197,58,65.3137931034
2198,58,65.1637931034
2199,58,65.0137931034
2200,58,65.0034482759
2201,59,64.9661016949
2202,59,65.3245762712
2203,59,65.4288135593
2204,59,65.2788135593
2205,59,65.1288135593
2206,59,64.9788135593
2207,59,64.8288135593
2208,58,66.0560344828
2209,58,65.9060344828
2210,58,65.7560344828
2211,58,65.6060344828
2212,58,65.7146551724
2213,58,65.5646551724
2214,58,65.6732758621
2215,58,66.0405172414
2216,58,65.8905172414
2217,58,65.7405172414
2218,58,65.7637931034
2219,58,65.8724137931
2220,58,65.7224137931
2221,58,65.5724137931
2222,58,65.6810344828
2223,59,65.6042372881
2224,59,65.4542372881
2225,59,65.3042372881
2226,59,65.1542372881
2227,59,65.1440677966
2228,59,65.0627118644
2229,59,64.9127118644
2230,59,64.7627118644
2231,59,64.6203389831
2232,59,64.4703389831
2233,59,64.3203389831
2234,59,64.4245762712
2235,59,64.2745762712
2236,59,64.6330508475
2237,59,64.4830508475
2238,59,64.5872881356
2239,59,64.4372881356
2240,59,64.3889830508
2241,59,64.2389830508
2242,60,64.185
2243,60,64.035
2244,60,63.885
2245,60,63.985
2246,60,64.085
2247,60,63.935
2248,60,63.785
2249,60,63.635
2250,60,63.485
2251,60,63.585
2252,60,63.435
2253,60,63.285
2254,60,63.135
2255,60,63.235
2256,60,63.085
2257,60,62.935
2258,60,62.785
2259,60,62.635
2260,60,62.485
2261,61,62.4581967213
2262,61,62.3081967213
2263,61,62.1581967213
2264,60,61.83
2265,59,61.4601694915
2266,60,61.4525
2267,61,61.4426229508
2268,60,60.75
2269,60,61.1
2270,60,61.2
2271,60,61.05
2272,60,60.9
2273,60,61.0
2274,60,60.85
2275,60,60.8625
2276,60,60.7125
2277,60,60.5925
2278,60,60.4425
2279,60,60.33
2280,60,60.2775
2281,60,60.1275
2282,61,60.1393442623
2283,61,59.9893442623
2284,61,59.8393442623
2285,61,59.6893442623
2286,61,59.7852459016
2287,61,59.881147541
2288,62,59.8943548387
2289,62,59.7443548387
2290,62,59.5943548387
2291,62,59.4443548387
2292,62,59.5362903226
2293,62,59.6282258065
2294,62,59.4782258065
2295,62,59.3282258065
2296,62,59.6620967742
2297,62,59.5120967742
2298,62,59.3620967742
2299,62,59.2120967742
2300,62,59.0620967742
2301,62,58.9120967742
2302,62,58.7620967742
2303,62,58.6120967742
2304,62,58.4620967742
2305,62,58.3120967742
2306,62,58.4040322581
2307,62,58.4959677419
2308,62,58.5879032258
2309,62,58.4379032258
2310,62,58.2879032258
2311,62,58.3798387097
2312,62,58.4717741935
2313,62,58.3217741935
2314,62,58.1717741935
2315,62,58.0217741935
2316,62,58.2008064516
2317,62,58.0508064516
2318,62,57.9008064516
2319,63,58.180952381
2320,63,58.269047619
2321,63,58.119047619
2322,63,57.969047619
2323,63,57.819047619
2324,63,57.669047619
2325,63,57.519047619
2326,63,57.369047619
2327,63,57.4571428571
2328,63,57.5452380952
2329,63,57.3952380952
2330,63,57.2452380952
2331,63,57.3333333333
2332,63,57.1833333333
2333,63,57.0333333333
2334,63,57.3595238095
2335,63,57.4476190476
2336,63,57.2976190476
2337,62,58.0725806452
2338,62,58.0362903226
2339,62,58.1282258065
2340,62,58.2201612903
2341,62,58.0701612903
2342,62,58.6459677419
2343,62,58.4959677419
2344,62,58.3459677419
2345,62,58.1959677419
2346,62,58.0459677419
2347,62,58.1379032258
2348,63,58.1761904762
2349,63,58.2642857143
2350,63,58.3523809524
2351,63,58.2023809524
2352,63,58.0523809524
2353,63,57.9023809524
2354,63,58.2023809524
2355,63,58.0523809524
2356,63,57.9023809524
2357,63,58.2285714286
2358,63,58.0785714286
2359,62,58.8661290323
2360,62,58.9580645161
2361,62,58.8080645161
2362,62,58.6580645161
2363,62,58.5080645161
2364,62,58.3580645161
2365,63,58.3928571429
2366,63,58.2428571429
2367,63,58.0928571429
2368,64,58.12890625
2369,64,58.21328125
2370,64,58.06328125
2371,64,58.14765625
2372,64,57.99765625
2373,64,58.215625
2374,64,58.065625
2375,63,57.480952381
2376,64,57.66015625
2377,64,57.74453125
2378,64,57.59453125
2379,64,57.44453125
2380,63,56.8571428571
2381,63,56.7071428571
2382,63,56.5571428571
2383,63,56.4071428571
2384,62,56.2459677419
2385,61,55.7770491803
2386,60,56.395
2387,60,57.3475
2388,59,57.3186440678
2389,58,57.8396551724
2390,58,57.9482758621
2391,58,58.0568965517
2392,58,57.9068965517
2393,58,57.7568965517
2394,57,57.6657894737
2395,56,57.4482142857
2396,56,57.4535714286
2397,56,57.3035714286
2398,56,57.1535714286
2399,56,57.2714285714
2400,56,57.1857142857
2401,56,57.3035714286
2402,55,58.1881818182
2403,54,58.9138888889
2404,54,58.7638888889
2405,53,59.4688679245
2406,52,59.8980769231
2407,52,59.8057692308
2408,52,59.6557692308
2409,52,59.7942307692
2410,51,60.5117647059
2411,51,60.6558823529
2412,50,60.799
2413,50,60.949
2414,50,60.799
2415,51,60.8294117647
2416,51,60.9735294118
2417,51,60.8235294118
2418,51,60.6735294118
2419,51,60.5235294118
2420,51,60.3735294118
2421,51,60.2235294118
2422,51,60.5058823529
2423,51,60.65
2424,51,60.5
2425,51,60.6441176471
2426,51,60.4941176471
2427,51,60.3441176471
2428,51,60.1941176471
2429,51,60.0441176471
2430,51,59.8941176471
2431,51,59.7441176471
2432,51,60.2117647059
2433,51,60.3558823529
2434,52,60.6798076923
2435,52,60.5298076923
2436,52,60.3798076923
2437,52,60.2298076923
2438,52,60.0798076923
2439,52,59.9298076923
2440,52,59.7798076923
2441,52,59.6298076923
2442,52,59.4798076923
2443,52,59.5259615385
2444,52,59.3759615385
2445,52,59.2259615385
2446,52,59.0759615385
2447,51,60.6735294118
2448,51,60.8176470588
2449,51,60.6676470588
2450,51,60.8117647059
2451,51,60.9558823529
2452,52,60.9798076923
2453,52,60.8298076923
2454,52,60.6798076923
2455,52,60.8846153846
2456,52,60.7346153846
2457,51,61.0264705882
2458,51,60.8764705882
2459,51,61.0205882353
2460,51,60.8705882353
2461,50,61.417
2462,49,61.5816326531
2463,48,61.54375
2464,49,61.8724489796
2465,49,61.7224489796
2466,49,61.8326530612
2467,49,61.6826530612
2468,49,61.5326530612
2469,49,61.3826530612
2470,49,61.2326530612
2471,49,61.3887755102
2472,49,61.8510204082
2473,49,61.7010204082
2474,49,61.5510204082
2475,49,61.4010204082
2476,49,61.2510204082
2477,49,61.1010204082
2478,49,61.0030612245
2479,49,60.8530612245
2480,49,60.7030612245
2481,49,60.8591836735
2482,49,61.0153061224
2483,48,62.1375
2484,48,62.00625
2485,48,61.85625
2486,48,61.70625
2487,48,61.86875
2488,48,61.71875
2489,48,62.209375
2490,48,62.059375
2491,48,61.9875
2492,48,61.8375
2493,48,61.6875
2494,49,62.0132653061
2495,49,61.8632653061
2496,49,62.0193877551
2497,49,61.8693877551
2498,49,61.7193877551
2499,49,61.5693877551
2500,49,61.7255102041
2501,49,61.5755102041
2502,49,61.4255102041
2503,49,61.887755102
2504,49,61.737755102
2505,49,61.587755102
2506,49,61.437755102
2507,49,61.9
2508,49,61.75
2509,49,61.6
2510,49,61.45
2511,49,61.3
2512,49,61.15
2513,49,61.306122449
2514,49,61.462244898
2515,49,61.9244897959
2516,49,61.7744897959
2517,48,61.875
2518,48,61.725
2519,48,61.575
2520,48,61.521875
2521,48,61.371875
2522,48,61.221875
2523,49,61.5571428571
2524,49,61.4071428571
2525,49,61.2571428571
2526,49,61.1071428571
2527,49,60.9571428571
2528,49,60.8071428571
2529,49,60.6571428571
2530,48,60.55625
2531,48,60.40625
2532,48,60.25625
2533,49,60.3051020408
2534,49,60.1551020408
2535,48,60.946875
2536,49,60.9816326531
2537,49,61.443877551
2538,49,61.5510204082
2539,49,61.7071428571
2540,50,61.723
2541,50,61.573
2542,50,61.423
2543,50,61.873
